Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Joe Milton III (40703565),Joe Milton III,40703565,QB,5000,LAC@DAL 11/11/2025 12:00PM ET,DAL,0
QB,Trey Lance (40703566),Trey Lance,40703566,QB,5000,LAC@DAL 11/11/2025 12:00PM ET,LAC,0
TE,Sam LaPorta (40703686),Sam LaPorta,40703686,TE/FLEX,4900,IND@DET 11/11/2025 02:00PM ET,DET,14.23
WR,Alec Pierce (40703632),Alec Pierce,40703632,WR/FLEX,4700,IND@DET 11/11/2025 02:00PM ET,IND,10.78
TE,Tyler Conklin (40703688),Tyler Conklin,40703688,TE/FLEX,4700,LAC@DAL 11/11/2025 12:00PM ET,LAC,12.54
TE,Jake Ferguson (40703690),Jake Ferguson,40703690,TE/FLEX,4600,LAC@DAL 11/11/2025 12:00PM ET,DAL,11.03
TE,Mark Andrews (40703694),Mark Andrews,40703694,TE/FLEX,4400,BAL@TEN 11/11/2025 04:00PM ET,BAL,10.79
TE,Tyler Warren (40703692),Tyler Warren,40703692,TE/FLEX,4400,IND@DET 11/11/2025 02:00PM ET,IND,10.12
WR,Calvin Ridley (40703634),Calvin Ridley,40703634,WR/FLEX,4300,BAL@TEN 11/11/2025 04:00PM ET,TEN,9.88
RB,Javonte Williams (40703578),Javonte Williams,40703578,RB/FLEX,4300,LAC@DAL 11/11/2025 12:00PM ET,DAL,10.51
WR,Quentin Johnston (40703636),Quentin Johnston,40703636,WR/FLEX,3900,LAC@DAL 11/11/2025 12:00PM ET,LAC,11.08
WR,DeAndre Hopkins (40703638),DeAndre Hopkins,40703638,WR/FLEX,3700,BAL@TEN 11/11/2025 04:00PM ET,BAL,7.97
WR,Kalif Raymond (40703640),Kalif Raymond,40703640,WR/FLEX,3600,IND@DET 11/11/2025 02:00PM ET,DET,8.53
WR,Tyler Lockett (40703642),Tyler Lockett,40703642,WR/FLEX,3500,BAL@TEN 11/11/2025 04:00PM ET,TEN,9
DST,Ravens  (40703722),Ravens ,40703722,DST,3400,BAL@TEN 11/11/2025 04:00PM ET,BAL,7.13
WR,Jalen Tolbert (40703644),Jalen Tolbert,40703644,WR/FLEX,3400,LAC@DAL 11/11/2025 12:00PM ET,DAL,8.27
RB,David Montgomery (40703580),David Montgomery,40703580,RB/FLEX,3300,IND@DET 11/11/2025 02:00PM ET,DET,2.78
WR,Josh Downs (40703646),Josh Downs,40703646,WR/FLEX,3300,IND@DET 11/11/2025 02:00PM ET,IND,4.71
DST,Colts  (40703723),Colts ,40703723,DST,3300,IND@DET 11/11/2025 02:00PM ET,IND,3.25
WR,Van Jefferson (40703648),Van Jefferson,40703648,WR/FLEX,3200,BAL@TEN 11/11/2025 04:00PM ET,TEN,7.53
DST,Titans  (40703724),Titans ,40703724,DST,3200,BAL@TEN 11/11/2025 04:00PM ET,TEN,3
RB,Jaydon Blue (40703582),Jaydon Blue,40703582,RB/FLEX,3200,LAC@DAL 11/11/2025 12:00PM ET,DAL,6.26
RB,Justice Hill (40703584),Justice Hill,40703584,RB/FLEX,3100,BAL@TEN 11/11/2025 04:00PM ET,BAL,3.36
WR,Rashod Bateman (40703650),Rashod Bateman,40703650,WR/FLEX,3100,BAL@TEN 11/11/2025 04:00PM ET,BAL,5.15
TE,Chig Okonkwo (40703696),Chig Okonkwo,40703696,TE/FLEX,3100,BAL@TEN 11/11/2025 04:00PM ET,TEN,10.72
DST,Chargers  (40703725),Chargers ,40703725,DST,3100,LAC@DAL 11/11/2025 12:00PM ET,LAC,3.83
RB,Julius Chestnut (40703586),Julius Chestnut,40703586,RB/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,TEN,0.6
RB,Patrick Ricard (40703588),Patrick Ricard,40703588,RB/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,BAL,1.98
RB,Tyjae Spears (40703592),Tyjae Spears,40703592,RB/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,TEN,0.98
RB,Keaton Mitchell (40703598),Keaton Mitchell,40703598,RB/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,BAL,0
RB,Kalel Mullings (40703600),Kalel Mullings,40703600,RB/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,TEN,0
WR,LaJohntay Wester (40703652),LaJohntay Wester,40703652,WR/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,BAL,0.87
WR,Elic Ayomanor (40703660),Elic Ayomanor,40703660,WR/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,TEN,0
WR,Tylan Wallace (40703662),Tylan Wallace,40703662,WR/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,BAL,0
WR,Chimere Dike (40703670),Chimere Dike,40703670,WR/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,TEN,0
WR,Devontez Walker (40703672),Devontez Walker,40703672,WR/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,BAL,0
WR,Xavier Restrepo (40703680),Xavier Restrepo,40703680,WR/FLEX,3000,BAL@TEN 11/11/2025 04:00PM ET,TEN,0
RB,DJ Giddens (40703596),DJ Giddens,40703596,RB/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,IND,0
RB,Craig Reynolds (40703604),Craig Reynolds,40703604,RB/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,DET,0
RB,Tyler Goodson (40703606),Tyler Goodson,40703606,RB/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,IND,0
RB,Sione Vaki (40703612),Sione Vaki,40703612,RB/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,DET,1.43
RB,Will Mallory (40703614),Will Mallory,40703614,RB/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,IND,1.07
WR,Adonai Mitchell (40703656),Adonai Mitchell,40703656,WR/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,IND,0
WR,Isaac TeSlaa (40703664),Isaac TeSlaa,40703664,WR/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,DET,0
WR,Ashton Dulin (40703666),Ashton Dulin,40703666,WR/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,IND,0
WR,Dominic Lovett (40703676),Dominic Lovett,40703676,WR/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,DET,0
WR,Anthony Gould (40703682),Anthony Gould,40703682,WR/FLEX,3000,IND@DET 11/11/2025 02:00PM ET,IND,0
RB,Najee Harris (40703590),Najee Harris,40703590,RB/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,LAC,0.78
RB,Miles Sanders (40703594),Miles Sanders,40703594,RB/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,DAL,0
RB,Hassan Haskins (40703602),Hassan Haskins,40703602,RB/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,LAC,0
RB,Hunter Luepke (40703608),Hunter Luepke,40703608,RB/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,DAL,1.24
RB,Scott Matlock (40703610),Scott Matlock,40703610,RB/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,LAC,1.72
WR,KaVontae Turpin (40703654),KaVontae Turpin,40703654,WR/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,DAL,0
WR,Tre' Harris (40703658),Tre' Harris,40703658,WR/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,LAC,0
WR,Jonathan Mingo (40703668),Jonathan Mingo,40703668,WR/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,DAL,0
WR,KeAndre Lambert-Smith (40703674),KeAndre Lambert-Smith,40703674,WR/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,LAC,0
WR,Derius Davis (40703678),Derius Davis,40703678,WR/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,LAC,0
WR,Ryan Flournoy (40703684),Ryan Flournoy,40703684,WR/FLEX,3000,LAC@DAL 11/11/2025 12:00PM ET,DAL,0
DST,Cowboys  (40703726),Cowboys ,40703726,DST,3000,LAC@DAL 11/11/2025 12:00PM ET,DAL,2.81
DST,Lions  (40703727),Lions ,40703727,DST,2900,IND@DET 11/11/2025 02:00PM ET,DET,3
TE,Will Dissly (40703698),Will Dissly,40703698,TE/FLEX,2700,LAC@DAL 11/11/2025 12:00PM ET,LAC,1.47
TE,Brock Wright (40703700),Brock Wright,40703700,TE/FLEX,2600,IND@DET 11/11/2025 02:00PM ET,DET,2.14
TE,Isaiah Likely (40703702),Isaiah Likely,40703702,TE/FLEX,2500,BAL@TEN 11/11/2025 04:00PM ET,BAL,3.52
TE,Gunnar Helm (40703706),Gunnar Helm,40703706,TE/FLEX,2500,BAL@TEN 11/11/2025 04:00PM ET,TEN,0.47
TE,Charlie Kolar (40703712),Charlie Kolar,40703712,TE/FLEX,2500,BAL@TEN 11/11/2025 04:00PM ET,BAL,0
TE,David Martin-Robinson (40703720),David Martin-Robinson,40703720,TE/FLEX,2500,BAL@TEN 11/11/2025 04:00PM ET,TEN,0.26
TE,Mo Alie-Cox (40703708),Mo Alie-Cox,40703708,TE/FLEX,2500,IND@DET 11/11/2025 02:00PM ET,IND,0.18
TE,Shane Zylstra (40703714),Shane Zylstra,40703714,TE/FLEX,2500,IND@DET 11/11/2025 02:00PM ET,DET,0
TE,Drew Ogletree (40703716),Drew Ogletree,40703716,TE/FLEX,2500,IND@DET 11/11/2025 02:00PM ET,IND,0
TE,Oronde Gadsden II (40703704),Oronde Gadsden II,40703704,TE/FLEX,2500,LAC@DAL 11/11/2025 12:00PM ET,LAC,0.96
TE,Luke Schoonmaker (40703710),Luke Schoonmaker,40703710,TE/FLEX,2500,LAC@DAL 11/11/2025 12:00PM ET,DAL,0.78
TE,Brevyn Spann-Ford (40703718),Brevyn Spann-Ford,40703718,TE/FLEX,2500,LAC@DAL 11/11/2025 12:00PM ET,DAL,0
