Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Michael Penix Jr. (40658282),Michael Penix Jr.,40658282,QB,5800,ATL@NO 11/07/2025 04:00PM ET,ATL,20.72
WR,Jameson Williams (40658342),Jameson Williams,40658342,WR/FLEX,5500,DET@BUF 11/07/2025 12:00PM ET,DET,13.29
WR,Garrett Wilson (40658344),Garrett Wilson,40658344,WR/FLEX,5300,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,11.61
QB,Spencer Rattler (40658283),Spencer Rattler,40658283,QB,5200,ATL@NO 11/07/2025 04:00PM ET,NO,16.09
WR,Darnell Mooney (40658346),Darnell Mooney,40658346,WR/FLEX,5100,ATL@NO 11/07/2025 04:00PM ET,ATL,11.98
QB,Kirk Cousins (40658284),Kirk Cousins,40658284,QB,5000,ATL@NO 11/07/2025 04:00PM ET,ATL,0
QB,Tyler Shough (40658286),Tyler Shough,40658286,QB,5000,ATL@NO 11/07/2025 04:00PM ET,NO,0
QB,Tyrod Taylor (40658285),Tyrod Taylor,40658285,QB,5000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0
QB,Cooper Rush (40658287),Cooper Rush,40658287,QB,5000,NYJ@BAL 11/07/2025 02:00PM ET,BAL,0
QB,Mitchell Trubisky (40658288),Mitchell Trubisky,40658288,QB,5000,DET@BUF 11/07/2025 12:00PM ET,BUF,0
QB,Kyle Allen (40658289),Kyle Allen,40658289,QB,5000,DET@BUF 11/07/2025 12:00PM ET,DET,0
WR,Zay Flowers (40658348),Zay Flowers,40658348,WR/FLEX,4600,NYJ@BAL 11/07/2025 02:00PM ET,BAL,9.84
TE,Sam LaPorta (40658404),Sam LaPorta,40658404,TE/FLEX,4400,DET@BUF 11/07/2025 12:00PM ET,DET,14.91
WR,Allen Lazard (40658350),Allen Lazard,40658350,WR/FLEX,4300,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,13.53
WR,Keon Coleman (40658352),Keon Coleman,40658352,WR/FLEX,4200,DET@BUF 11/07/2025 12:00PM ET,BUF,11.53
TE,Dalton Kincaid (40658406),Dalton Kincaid,40658406,TE/FLEX,4200,DET@BUF 11/07/2025 12:00PM ET,BUF,14.97
TE,Mark Andrews (40658408),Mark Andrews,40658408,TE/FLEX,4100,NYJ@BAL 11/07/2025 02:00PM ET,BAL,10.41
TE,Kyle Pitts Sr. (40658410),Kyle Pitts Sr.,40658410,TE/FLEX,4000,ATL@NO 11/07/2025 04:00PM ET,ATL,12.46
WR,Joshua Palmer (40658354),Joshua Palmer,40658354,WR/FLEX,3800,DET@BUF 11/07/2025 12:00PM ET,BUF,8.48
WR,DeAndre Hopkins (40658356),DeAndre Hopkins,40658356,WR/FLEX,3700,NYJ@BAL 11/07/2025 02:00PM ET,BAL,8.25
WR,Rashid Shaheed (40658358),Rashid Shaheed,40658358,WR/FLEX,3600,ATL@NO 11/07/2025 04:00PM ET,NO,8.52
TE,Juwan Johnson (40658412),Juwan Johnson,40658412,TE/FLEX,3500,ATL@NO 11/07/2025 04:00PM ET,NO,8.06
WR,Kalif Raymond (40658360),Kalif Raymond,40658360,WR/FLEX,3500,DET@BUF 11/07/2025 12:00PM ET,DET,8.88
WR,Ray-Ray McCloud III (40658362),Ray-Ray McCloud III,40658362,WR/FLEX,3400,ATL@NO 11/07/2025 04:00PM ET,ATL,7.02
WR,Josh Reynolds (40658364),Josh Reynolds,40658364,WR/FLEX,3300,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,6.28
DST,Ravens  (40658440),Ravens ,40658440,DST,3300,NYJ@BAL 11/07/2025 02:00PM ET,BAL,7
WR,Brandin Cooks (40658366),Brandin Cooks,40658366,WR/FLEX,3200,ATL@NO 11/07/2025 04:00PM ET,NO,5.72
RB,David Montgomery (40658302),David Montgomery,40658302,RB/FLEX,3200,DET@BUF 11/07/2025 12:00PM ET,DET,2.74
DST,Lions  (40658441),Lions ,40658441,DST,3200,DET@BUF 11/07/2025 12:00PM ET,DET,3.27
RB,Justice Hill (40658304),Justice Hill,40658304,RB/FLEX,3100,NYJ@BAL 11/07/2025 02:00PM ET,BAL,3.34
WR,Rashod Bateman (40658368),Rashod Bateman,40658368,WR/FLEX,3100,NYJ@BAL 11/07/2025 02:00PM ET,BAL,5.15
DST,Jets  (40658442),Jets ,40658442,DST,3100,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,4.1
RB,Tyler Allgeier (40658310),Tyler Allgeier,40658310,RB/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,ATL,0.64
RB,Kendre Miller (40658312),Kendre Miller,40658312,RB/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,NO,0.56
RB,Devin Neal (40658322),Devin Neal,40658322,RB/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,NO,0
RB,Jashaun Corbin (40658328),Jashaun Corbin,40658328,RB/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,ATL,0
WR,Cedrick Wilson Jr. (40658376),Cedrick Wilson Jr.,40658376,WR/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,NO,0
WR,KhaDarel Hodge (40658378),KhaDarel Hodge,40658378,WR/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,ATL,0
WR,Jamal Agnew (40658386),Jamal Agnew,40658386,WR/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,ATL,0
WR,Trey Palmer (40658388),Trey Palmer,40658388,WR/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,NO,0
WR,Mason Tipton (40658398),Mason Tipton,40658398,WR/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,NO,0
WR,Casey Washington (40658402),Casey Washington,40658402,WR/FLEX,3000,ATL@NO 11/07/2025 04:00PM ET,ATL,0
RB,Patrick Ricard (40658306),Patrick Ricard,40658306,RB/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,BAL,1.98
RB,Braelon Allen (40658316),Braelon Allen,40658316,RB/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0.38
RB,Keaton Mitchell (40658318),Keaton Mitchell,40658318,RB/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,BAL,0
RB,Isaiah Davis (40658324),Isaiah Davis,40658324,RB/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0
RB,Andrew Beck (40658330),Andrew Beck,40658330,RB/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0.32
WR,Xavier Gipson (40658370),Xavier Gipson,40658370,WR/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,3.46
WR,LaJohntay Wester (40658372),LaJohntay Wester,40658372,WR/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,BAL,0.87
WR,Tylan Wallace (40658380),Tylan Wallace,40658380,WR/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,BAL,0
WR,Devontez Walker (40658390),Devontez Walker,40658390,WR/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,BAL,0
WR,Tyler Johnson (40658392),Tyler Johnson,40658392,WR/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0
WR,Arian Smith (40658400),Arian Smith,40658400,WR/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0
TE,Mason Taylor (40658414),Mason Taylor,40658414,TE/FLEX,3000,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,8.21
RB,Reggie Gilliam (40658308),Reggie Gilliam,40658308,RB/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,1.01
RB,Ray Davis (40658314),Ray Davis,40658314,RB/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,0.03
RB,Ty Johnson (40658320),Ty Johnson,40658320,RB/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,0
RB,Craig Reynolds (40658326),Craig Reynolds,40658326,RB/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,DET,0
RB,Sione Vaki (40658332),Sione Vaki,40658332,RB/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,DET,1.43
WR,Elijah Moore (40658374),Elijah Moore,40658374,WR/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,0
WR,Isaac TeSlaa (40658382),Isaac TeSlaa,40658382,WR/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,DET,0
WR,Curtis Samuel (40658384),Curtis Samuel,40658384,WR/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,0.88
WR,Dominic Lovett (40658394),Dominic Lovett,40658394,WR/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,DET,0
WR,KJ Hamler (40658396),KJ Hamler,40658396,WR/FLEX,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,0
DST,Bills  (40658443),Bills ,40658443,DST,3000,DET@BUF 11/07/2025 12:00PM ET,BUF,5
DST,Saints  (40658444),Saints ,40658444,DST,2900,ATL@NO 11/07/2025 04:00PM ET,NO,3.11
DST,Falcons  (40658445),Falcons ,40658445,DST,2800,ATL@NO 11/07/2025 04:00PM ET,ATL,1.54
TE,Dawson Knox (40658416),Dawson Knox,40658416,TE/FLEX,2800,DET@BUF 11/07/2025 12:00PM ET,BUF,1.69
TE,Brock Wright (40658418),Brock Wright,40658418,TE/FLEX,2700,DET@BUF 11/07/2025 12:00PM ET,DET,2.14
TE,Taysom Hill (40658420),Taysom Hill,40658420,TE/FLEX,2600,ATL@NO 11/07/2025 04:00PM ET,NO,1.4
TE,Foster Moreau (40658422),Foster Moreau,40658422,TE/FLEX,2500,ATL@NO 11/07/2025 04:00PM ET,NO,1.5
TE,Charlie Woerner (40658426),Charlie Woerner,40658426,TE/FLEX,2500,ATL@NO 11/07/2025 04:00PM ET,ATL,0.19
TE,Teagan Quitoriano (40658434),Teagan Quitoriano,40658434,TE/FLEX,2500,ATL@NO 11/07/2025 04:00PM ET,ATL,0.16
TE,Jeremy Ruckert (40658424),Jeremy Ruckert,40658424,TE/FLEX,2500,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0.93
TE,Isaiah Likely (40658428),Isaiah Likely,40658428,TE/FLEX,2500,NYJ@BAL 11/07/2025 02:00PM ET,BAL,3.67
TE,Charlie Kolar (40658430),Charlie Kolar,40658430,TE/FLEX,2500,NYJ@BAL 11/07/2025 02:00PM ET,BAL,0
TE,Stone Smartt (40658436),Stone Smartt,40658436,TE/FLEX,2500,NYJ@BAL 11/07/2025 02:00PM ET,NYJ,0
TE,Shane Zylstra (40658432),Shane Zylstra,40658432,TE/FLEX,2500,DET@BUF 11/07/2025 12:00PM ET,DET,0
TE,Jackson Hawes (40658438),Jackson Hawes,40658438,TE/FLEX,2500,DET@BUF 11/07/2025 12:00PM ET,BUF,0.39
