Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Marcus Mariota (40797157),Marcus Mariota,40797157,QB,5000,CLE@WAS 11/18/2025 02:00PM ET,WAS,0
QB,Shedeur Sanders (40797158),Shedeur Sanders,40797158,QB,5000,CLE@WAS 11/18/2025 02:00PM ET,CLE,0
WR,Jerry Jeudy (40797222),Jerry Jeudy,40797222,WR/FLEX,5000,CLE@WAS 11/18/2025 02:00PM ET,CLE,13.9
QB,Mason Rudolph (40797159),Mason Rudolph,40797159,QB,5000,PHI@PIT 11/18/2025 12:00PM ET,PIT,0
QB,Sam Howell (40797161),Sam Howell,40797161,QB,5000,PHI@PIT 11/18/2025 12:00PM ET,PHI,0
TE,Theo Johnson (40797270),Theo Johnson,40797270,TE/FLEX,4600,NYG@TB 11/18/2025 04:00PM ET,NYG,12.29
WR,Chris Godwin Jr. (40797224),Chris Godwin Jr.,40797224,WR/FLEX,4500,NYG@TB 11/18/2025 04:00PM ET,TB,12.26
WR,Malik Nabers (40797226),Malik Nabers,40797226,WR/FLEX,4400,NYG@TB 11/18/2025 04:00PM ET,NYG,9.86
TE,Dallas Goedert (40797272),Dallas Goedert,40797272,TE/FLEX,4300,PHI@PIT 11/18/2025 12:00PM ET,PHI,11.99
WR,Emeka Egbuka (40797228),Emeka Egbuka,40797228,WR/FLEX,3800,NYG@TB 11/18/2025 04:00PM ET,TB,13.38
TE,Cade Otton (40797274),Cade Otton,40797274,TE/FLEX,3700,NYG@TB 11/18/2025 04:00PM ET,TB,10.13
WR,Calvin Austin III (40797230),Calvin Austin III,40797230,WR/FLEX,3600,PHI@PIT 11/18/2025 12:00PM ET,PIT,11.06
WR,Noah Brown (40797232),Noah Brown,40797232,WR/FLEX,3500,CLE@WAS 11/18/2025 02:00PM ET,WAS,9.53
TE,David Njoku (40797276),David Njoku,40797276,TE/FLEX,3500,CLE@WAS 11/18/2025 02:00PM ET,CLE,8.25
WR,Roman Wilson (40797234),Roman Wilson,40797234,WR/FLEX,3300,PHI@PIT 11/18/2025 12:00PM ET,PIT,10.79
TE,Pat Freiermuth (40797278),Pat Freiermuth,40797278,TE/FLEX,3300,PHI@PIT 11/18/2025 12:00PM ET,PIT,8.77
DST,Steelers  (40797306),Steelers ,40797306,DST,3300,PHI@PIT 11/18/2025 12:00PM ET,PIT,3.14
TE,Zach Ertz (40797280),Zach Ertz,40797280,TE/FLEX,3200,CLE@WAS 11/18/2025 02:00PM ET,WAS,6.14
WR,Jahan Dotson (40797236),Jahan Dotson,40797236,WR/FLEX,3200,PHI@PIT 11/18/2025 12:00PM ET,PHI,8.19
DST,Eagles  (40797307),Eagles ,40797307,DST,3200,PHI@PIT 11/18/2025 12:00PM ET,PHI,4
WR,Jamari Thrash (40797238),Jamari Thrash,40797238,WR/FLEX,3100,CLE@WAS 11/18/2025 02:00PM ET,CLE,8.68
DST,Browns  (40797308),Browns ,40797308,DST,3100,CLE@WAS 11/18/2025 02:00PM ET,CLE,3.4
RB,Rachaad White (40797174),Rachaad White,40797174,RB/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,TB,0.76
RB,Cam Skattebo (40797176),Cam Skattebo,40797176,RB/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,NYG,1.32
RB,Devin Singletary (40797186),Devin Singletary,40797186,RB/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,NYG,0
RB,Sean Tucker (40797196),Sean Tucker,40797196,RB/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,TB,0
RB,Chris Manhertz (40797200),Chris Manhertz,40797200,RB/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,NYG,0.23
RB,Ko Kieft (40797204),Ko Kieft,40797204,RB/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,TB,0.49
WR,Wan'Dale Robinson (40797244),Wan'Dale Robinson,40797244,WR/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,NYG,4.86
WR,Jalen McMillan (40797246),Jalen McMillan,40797246,WR/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,TB,0.24
WR,Jalin Hyatt (40797250),Jalin Hyatt,40797250,WR/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,NYG,0.4
WR,Sterling Shepard (40797252),Sterling Shepard,40797252,WR/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,TB,0
WR,Bryce Ford-Wheaton (40797262),Bryce Ford-Wheaton,40797262,WR/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,NYG,0
WR,Ryan Miller (40797266),Ryan Miller,40797266,WR/FLEX,3000,NYG@TB 11/18/2025 04:00PM ET,TB,0
RB,Dylan Sampson (40797180),Dylan Sampson,40797180,RB/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,CLE,3.75
RB,Jacory Croskey-Merritt (40797182),Jacory Croskey-Merritt,40797182,RB/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,WAS,0.33
RB,Raheim Sanders (40797192),Raheim Sanders,40797192,RB/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,CLE,0
RB,Chris Rodriguez Jr. (40797194),Chris Rodriguez Jr.,40797194,RB/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,WAS,0
RB,Blake Whiteheart (40797202),Blake Whiteheart,40797202,RB/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,CLE,0.23
WR,Jaylin Lane (40797248),Jaylin Lane,40797248,WR/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,WAS,2.02
WR,DeAndre Carter (40797254),DeAndre Carter,40797254,WR/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,CLE,0
WR,Luke McCaffrey (40797258),Luke McCaffrey,40797258,WR/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,WAS,0
WR,Gage Larvadain (40797268),Gage Larvadain,40797268,WR/FLEX,3000,CLE@WAS 11/18/2025 02:00PM ET,CLE,0
DST,Commanders  (40797309),Commanders ,40797309,DST,3000,CLE@WAS 11/18/2025 02:00PM ET,WAS,2.76
RB,A.J. Dillon (40797178),A.J. Dillon,40797178,RB/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PHI,0.63
RB,Kaleb Johnson (40797184),Kaleb Johnson,40797184,RB/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PIT,1.03
RB,Kenneth Gainwell (40797188),Kenneth Gainwell,40797188,RB/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PIT,0
RB,Will Shipley (40797190),Will Shipley,40797190,RB/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PHI,0
RB,Connor Heyward (40797198),Connor Heyward,40797198,RB/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PIT,1.55
WR,Robert Woods (40797240),Robert Woods,40797240,WR/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PIT,2.47
WR,John Metchie III (40797242),John Metchie III,40797242,WR/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PHI,0.11
WR,Terrace Marshall (40797256),Terrace Marshall,40797256,WR/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PHI,0
WR,Scotty Miller (40797260),Scotty Miller,40797260,WR/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PIT,0
WR,Ben Skowronek (40797264),Ben Skowronek,40797264,WR/FLEX,3000,PHI@PIT 11/18/2025 12:00PM ET,PIT,0
DST,Buccaneers  (40797310),Buccaneers ,40797310,DST,2900,NYG@TB 11/18/2025 04:00PM ET,TB,2.56
DST,Giants  (40797311),Giants ,40797311,DST,2800,NYG@TB 11/18/2025 04:00PM ET,NYG,3.54
TE,Payne Durham (40797288),Payne Durham,40797288,TE/FLEX,2500,NYG@TB 11/18/2025 04:00PM ET,TB,2.35
TE,Devin Culp (40797290),Devin Culp,40797290,TE/FLEX,2500,NYG@TB 11/18/2025 04:00PM ET,TB,0.14
TE,Daniel Bellinger (40797292),Daniel Bellinger,40797292,TE/FLEX,2500,NYG@TB 11/18/2025 04:00PM ET,NYG,1.09
TE,Thomas Fidone II (40797304),Thomas Fidone II,40797304,TE/FLEX,2500,NYG@TB 11/18/2025 04:00PM ET,NYG,0
TE,Harold Fannin Jr. (40797284),Harold Fannin Jr.,40797284,TE/FLEX,2500,CLE@WAS 11/18/2025 02:00PM ET,CLE,1.37
TE,Brenden Bates (40797286),Brenden Bates,40797286,TE/FLEX,2500,CLE@WAS 11/18/2025 02:00PM ET,CLE,0.28
TE,John Bates (40797294),John Bates,40797294,TE/FLEX,2500,CLE@WAS 11/18/2025 02:00PM ET,WAS,0.31
TE,Ben Sinnott (40797300),Ben Sinnott,40797300,TE/FLEX,2500,CLE@WAS 11/18/2025 02:00PM ET,WAS,0.12
TE,Jonnu Smith (40797282),Jonnu Smith,40797282,TE/FLEX,2500,PHI@PIT 11/18/2025 12:00PM ET,PIT,0.34
TE,Grant Calcaterra (40797296),Grant Calcaterra,40797296,TE/FLEX,2500,PHI@PIT 11/18/2025 12:00PM ET,PHI,1.48
TE,Darnell Washington (40797298),Darnell Washington,40797298,TE/FLEX,2500,PHI@PIT 11/18/2025 12:00PM ET,PIT,0
TE,Kylen Granson (40797302),Kylen Granson,40797302,TE/FLEX,2500,PHI@PIT 11/18/2025 12:00PM ET,PHI,0
