Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Xavier Worthy (40703190),Xavier Worthy,40703190,WR/FLEX,4900,KC@MIN 11/10/2025 12:00PM ET,KC,13.29
WR,Malik Nabers (40703192),Malik Nabers,40703192,WR/FLEX,4700,SEA@NYG 11/10/2025 04:00PM ET,NYG,9.15
TE,Theo Johnson (40703244),Theo Johnson,40703244,TE/FLEX,4700,SEA@NYG 11/10/2025 04:00PM ET,NYG,13.52
WR,Cooper Kupp (40703194),Cooper Kupp,40703194,WR/FLEX,4400,SEA@NYG 11/10/2025 04:00PM ET,SEA,10.23
TE,Evan Engram (40703246),Evan Engram,40703246,TE/FLEX,4200,DEN@PHI 11/10/2025 02:00PM ET,DEN,9.75
TE,Dallas Goedert (40703248),Dallas Goedert,40703248,TE/FLEX,4100,DEN@PHI 11/10/2025 02:00PM ET,PHI,11.62
TE,T.J. Hockenson (40703250),T.J. Hockenson,40703250,TE/FLEX,4000,KC@MIN 11/10/2025 12:00PM ET,MIN,10.70
WR,Jordan Addison (40703196),Jordan Addison,40703196,WR/FLEX,3800,KC@MIN 11/10/2025 12:00PM ET,MIN,9.62
WR,Marvin Mims Jr. (40703198),Marvin Mims Jr.,40703198,WR/FLEX,3700,DEN@PHI 11/10/2025 02:00PM ET,DEN,10.35
WR,Tory Horton (40703200),Tory Horton,40703200,WR/FLEX,3600,SEA@NYG 11/10/2025 04:00PM ET,SEA,8.91
TE,Elijah Arroyo (40703252),Elijah Arroyo,40703252,TE/FLEX,3600,SEA@NYG 11/10/2025 04:00PM ET,SEA,10.42
WR,Jahan Dotson (40703202),Jahan Dotson,40703202,WR/FLEX,3400,DEN@PHI 11/10/2025 02:00PM ET,PHI,8.81
DST,Broncos  (40703278),Broncos ,40703278,DST,3400,DEN@PHI 11/10/2025 02:00PM ET,DEN,6.38
WR,Troy Franklin (40703204),Troy Franklin,40703204,WR/FLEX,3300,DEN@PHI 11/10/2025 02:00PM ET,DEN,6.2
DST,Eagles  (40703279),Eagles ,40703279,DST,3300,DEN@PHI 11/10/2025 02:00PM ET,PHI,3.88
RB,RJ Harvey (40703142),RJ Harvey,40703142,RB/FLEX,3200,DEN@PHI 11/10/2025 02:00PM ET,DEN,6.57
WR,Adam Thielen (40703206),Adam Thielen,40703206,WR/FLEX,3200,KC@MIN 11/10/2025 12:00PM ET,MIN,6.43
DST,Chiefs  (40703280),Chiefs ,40703280,DST,3200,KC@MIN 11/10/2025 12:00PM ET,KC,3.06
WR,Wan'Dale Robinson (40703208),Wan'Dale Robinson,40703208,WR/FLEX,3100,SEA@NYG 11/10/2025 04:00PM ET,NYG,4.67
RB,Kareem Hunt (40703144),Kareem Hunt,40703144,RB/FLEX,3100,KC@MIN 11/10/2025 12:00PM ET,KC,1.02
DST,Vikings  (40703281),Vikings ,40703281,DST,3100,KC@MIN 11/10/2025 12:00PM ET,MIN,3.17
RB,Zach Charbonnet (40703146),Zach Charbonnet,40703146,RB/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,SEA,1.14
RB,Cam Skattebo (40703154),Cam Skattebo,40703154,RB/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,NYG,0.2
RB,Devin Singletary (40703156),Devin Singletary,40703156,RB/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,NYG,0
RB,Damien Martinez (40703166),Damien Martinez,40703166,RB/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,SEA,0
RB,Chris Manhertz (40703170),Chris Manhertz,40703170,RB/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,NYG,0.26
RB,Brady Russell (40703172),Brady Russell,40703172,RB/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,SEA,1.13
WR,Jalin Hyatt (40703212),Jalin Hyatt,40703212,WR/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,NYG,0.45
WR,Jake Bobo (40703220),Jake Bobo,40703220,WR/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,SEA,0
WR,Bryce Ford-Wheaton (40703232),Bryce Ford-Wheaton,40703232,WR/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,NYG,0
WR,Dareke Young (40703234),Dareke Young,40703234,WR/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,SEA,0
WR,Cody White (40703240),Cody White,40703240,WR/FLEX,3000,SEA@NYG 11/10/2025 04:00PM ET,SEA,0
RB,Michael Burton (40703148),Michael Burton,40703148,RB/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,DEN,0.4
RB,A.J. Dillon (40703150),A.J. Dillon,40703150,RB/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,PHI,0.67
RB,Jaleel McLaughlin (40703158),Jaleel McLaughlin,40703158,RB/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,DEN,0
RB,Will Shipley (40703164),Will Shipley,40703164,RB/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,PHI,0
WR,Trent Sherfield Sr. (40703210),Trent Sherfield Sr.,40703210,WR/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,DEN,1.54
WR,John Metchie III (40703218),John Metchie III,40703218,WR/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,PHI,0
WR,Pat Bryant (40703222),Pat Bryant,40703222,WR/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,DEN,0
WR,Terrace Marshall (40703224),Terrace Marshall,40703224,WR/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,PHI,0
WR,A.T. Perry (40703230),A.T. Perry,40703230,WR/FLEX,3000,DEN@PHI 11/10/2025 02:00PM ET,DEN,0
RB,Jordan Mason (40703152),Jordan Mason,40703152,RB/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,MIN,0.96
RB,Elijah Mitchell (40703160),Elijah Mitchell,40703160,RB/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,KC,0
RB,Ty Chandler (40703162),Ty Chandler,40703162,RB/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,MIN,0
RB,C.J. Ham (40703168),C.J. Ham,40703168,RB/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,MIN,1.21
WR,JuJu Smith-Schuster (40703214),JuJu Smith-Schuster,40703214,WR/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,KC,0.24
WR,Jalen Nailor (40703216),Jalen Nailor,40703216,WR/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,MIN,0
WR,Jalen Royals (40703226),Jalen Royals,40703226,WR/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,KC,0
WR,Tai Felton (40703228),Tai Felton,40703228,WR/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,MIN,0
WR,Tyquan Thornton (40703236),Tyquan Thornton,40703236,WR/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,KC,0
WR,Myles Price (40703238),Myles Price,40703238,WR/FLEX,3000,KC@MIN 11/10/2025 12:00PM ET,MIN,0
DST,Giants  (40703282),Giants ,40703282,DST,2700,SEA@NYG 11/10/2025 04:00PM ET,NYG,3
DST,Seahawks  (40703283),Seahawks ,40703283,DST,2600,SEA@NYG 11/10/2025 04:00PM ET,SEA,2.42
TE,Grant Calcaterra (40703254),Grant Calcaterra,40703254,TE/FLEX,2600,DEN@PHI 11/10/2025 02:00PM ET,PHI,1.57
TE,Daniel Bellinger (40703256),Daniel Bellinger,40703256,TE/FLEX,2500,SEA@NYG 11/10/2025 04:00PM ET,NYG,1.22
TE,AJ Barner (40703264),AJ Barner,40703264,TE/FLEX,2500,SEA@NYG 11/10/2025 04:00PM ET,SEA,1.26
TE,Eric Saubert (40703270),Eric Saubert,40703270,TE/FLEX,2500,SEA@NYG 11/10/2025 04:00PM ET,SEA,0.22
TE,Thomas Fidone II (40703272),Thomas Fidone II,40703272,TE/FLEX,2500,SEA@NYG 11/10/2025 04:00PM ET,NYG,0
TE,Adam Trautman (40703262),Adam Trautman,40703262,TE/FLEX,2500,DEN@PHI 11/10/2025 02:00PM ET,DEN,1.25
TE,Kylen Granson (40703268),Kylen Granson,40703268,TE/FLEX,2500,DEN@PHI 11/10/2025 02:00PM ET,PHI,0
TE,Lucas Krull (40703274),Lucas Krull,40703274,TE/FLEX,2500,DEN@PHI 11/10/2025 02:00PM ET,DEN,0.17
TE,Noah Gray (40703258),Noah Gray,40703258,TE/FLEX,2500,KC@MIN 11/10/2025 12:00PM ET,KC,3.34
TE,Josh Oliver (40703260),Josh Oliver,40703260,TE/FLEX,2500,KC@MIN 11/10/2025 12:00PM ET,MIN,1.83
TE,Jared Wiley (40703266),Jared Wiley,40703266,TE/FLEX,2500,KC@MIN 11/10/2025 12:00PM ET,KC,0.4
TE,Ben Yurosek (40703276),Ben Yurosek,40703276,TE/FLEX,2500,KC@MIN 11/10/2025 12:00PM ET,MIN,0
